CODIGO;BIBLIOGRAFIA;TITULO;MINHA BIBLIOTECA;"EX. DA BIBLIOTECA
CT";"EX. DE OUTRAS DO
SIBI";N. DE CHAMADA;Status;TOTAL EXEMPLARES;Classification
859;GA121;Complementar;SANTOS, Daniel Rodrigues dos. Extração semi-automática de edificações com análise do modelo numérico de elevações. 2002. 108f. Dissertação (mestrado) - Universidade Estadual Paulista, Faculdade de Ciências e Tecnologia, Programa de Pós-Graduação em Ciências Cartográficas. Defesa: Presidente Prudente, 2002.; ;1;0;T 526.982 S234e;Offline;1.0;Apenas Físico
860;GA122;Básica;BURROUGH, P. A. Principles of geographical information systems. Oxford, England: Oxford University Press, 1998. xiii, 333p., il., 25 cm. (Spatial information systems). Inclui bibliografia e indice. ISBN 978-0-19-823365-7.; ;5;0;910.0285 B972p;Offline;5.0;Apenas Físico
861;GA122;Básica;"CÂMARA, Gilberto; DAVIS, Clodoveu; MONTEIRO, Antônio Miguel Vieira; D’ALGE, J. C. Introdução à ciência da geoinformação. [S. l.: s. n.], 2001. v. 345, . Disponível em: http://mtc- m12.sid.inpe.br/col/sid.inpe.br/sergio/2004/04.22.07.43/doc/publicacao.pdf. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
862;GA122;Básica;"LONGLEY, Paul A.; GOODCHILD, Michael F.; MAGUIRE, David J.; RHIND, David W.; SCHNEIDER, André; WEBER, Eliseu José; HASENACK, Heinrich; FILHO, Jugurta Lisboa; BAHIANA, Luis Cavalcanti da Cunha; FITZ, Paulo Roberto. Sistemas e Ciência da Informação Geográfica. 3a edição. [S. l.]: Bookman, 2012."; ;7;0;910.285 S623 3.ed.;Offline;7.0;Apenas Físico
863;GA122;Básica;"TROMBETA, Letícia R A; OLIVEIRA, Luiz F. R de; PELINSON, Natália S. Geoprocessamento. [S. l.]: Grupo A, 2019. Disponível em: https://integrada.minhabiblioteca.com.br/reader/books/9786581492120/pageid/128. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
864;GA122;Complementar;"ANDRADE, Ana Lúcia; MONTEIRO, Antônio Miguel Vieira; BARCELLOS, Christovam; LISBOA, Eugênio; ACOSTA, Lisiane Morelia Weide; ALMEIDA, Maria Cristina de Mattos; BRITO, Maria Regina Varnieri; CARVALHO, Marília Sá; SANTOS, Marina Atanaka dos; CRUZ, Oswaldo; SANTOS, Reinaldo Souza dos; FLORES, Rui; SANTOS, Simone M.; SILVA, Simone Almeida e; SOUZA, Wayner Vieira. Introdução à Estatística Espacial para a Saúde Pública. [S. l.]: Fundação Oswaldo Cruz, 2007(Série Capacitação e Atualização em Geoprocessamento em Saúde). Disponível em: https://ares.unasus.gov.br/acervo/handle/ARES/1199. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
865;GA122;Complementar;ARONOFF, Stan. Geographic Information Systems: A Management Perspective. 4th ptg. edition. Ottawa, Ont., Canada: Wdl Pubns, 1991.; ;0;1; ;Offline;1.0;Apenas Físico
866;GA122;Complementar;BOLSTAD, Paul. GIS Fundamentals: A First Text on Geographic Information Systems, Sixth Edition. Sixth edition. Ann Arbor, MI: XanEdu Publishing Inc, 2019.; ;0;0; ;Offline;0.0;Apenas Físico
867;GA122;Complementar;CHRISMAN, Nicholas. Exploring Geographic Information Systems. [S. l.]: Wiley, 2002.; ;1;0;910.0285 C554e;Offline;1.0;Apenas Físico
868;GA122;Complementar;FLACKE, Martin van Maarseveen, Javier Martinez, Johannes (Org.). GIS in Sustainable Urban Planning and Management: A Global Perspective. Boca Raton: CRC Press, 2018. https://doi.org/10.1201/9781315146638.; ; ; ; ;Online;0.0;Apenas Online
869;GA122;Complementar;GEOPORTAL - ET-CQDG. [s. d.]. Disponível em: https://bdgex.eb.mil.br/portal/index.php? option=com_content&view=article&id=85&Itemid=357&lang=pt. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
870;GA122;Complementar;OLAYA, Victor. Sistemas de Información Geográfica. [S. l.: s. n.], [s. d.]. Disponível em: https://volaya.github.io/libro-sig/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
871;GA122;Complementar;OPENSTREETMAP WIKI. [s. d.]. Disponível em: https://wiki.openstreetmap.org/wiki/Main_Page. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
872;GA122;Complementar;PERFIL DE METADADOS GEOESPACIAIS DO BRASIL : PERFIL MGB 2.0 / IBGE, DIRETORIA DE GEOCIÊNCIAS, EXÉRCITO BRASILEIRO, DIRETORIA DE SERVIÇO GEOGRÁFICO. [s. d.]. Disponível em: https://biblioteca.ibge.gov.br/index.php/biblioteca-catalogo?view=detalhes&id=2101802. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
873;GA122;Complementar;QGIS-DOCUMENTAÇÃO. [s. d.]. Disponível em: https://qgis.org/pt_BR/docs/index.html. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
874;GA122;Complementar;"RESENDES, Ana Paula da Costa; BARCELLOS, Christovam; SKABA, Daniel Albert; OLIVEIRA, Evangelina Xavier Gouveia de; GONDIM, Grácia Maria de Miranda; IÑIGUEZ ROJAS, Luisa Basilia; PINA, Maria de Fátima de; MAGALHÃES, Mônica de Avelar Figueiredo Mafra; PEITER, Paulo Cesar; SANTOS, Reinaldo Souza dos; GRACIE, Renata; SANTOS, Simone M.; PINHO, Vera Lucia Fernandes de; RAMALHO, Walter Massa; BARCELLOS, Christovam; MAGALHÃES, Mônica de Avelar Figueiredo Mafra; SANTOS, Simone M. Abordagens espaciais na saúde pública. [S. l.]: Fundação Oswaldo Cruz, 2006(Série Capacitação e Atualização em Geoprocessamento em Saúde). Disponível em: https://ares.unasus.gov.br/acervo/handle/ARES/1197. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
875;GA122;Complementar;"RESENDES, Ana Paula da Costa; BARCELLOS, Christovam; SKABA, Daniel Albert; OLIVEIRA, Evangelina Xavier Gouveia de; WERNECK, Guilherme Loureiro; SILVEIRA JÚNIOR, José Constantino; PORTUGAL, José Luiz; PINA, Maria de Fátima de; MAGALHÃES, Mônica de Avelar Figueiredo Mafra; PEITER, Paulo Cesar; SANTOS, Reinaldo Souza dos; SANTOS, Simone M.; CORREIA, Virginia Ragoni; RAMALHO, Walter Massa; SOUZA, Wayner Vieira. Sistemas de Informações Geográficas e análise espacial na Saúde Pública. [S. l.]: Fundação Oswaldo Cruz, 2007(Série Capacitação e Atualização em Geoprocessamento em Saúde). Disponível em: https://ares.unasus.gov.br/acervo/handle/ARES/1198. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
876;GA122;Complementar;"SAMPAIO, Tony Vinicius Moreira; BRANDALIZE, Maria Cecília Bonato. Cartografia geral, digital e temática. [S. l.]: Programa de Pós-Graduação em Ciências Geodésicas, 2018. v. 1, . Disponível em: http://www.prppg.ufpr.br/site/ppggeografia/wp-content/uploads/sites/71/2018/03/cartografia-geral-digital-e- tematica.pdf. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
877;GA125;Básica;GEMAEL, Camil. Ajustamento: variaçao de coordenadas. Curitiba, PR: UFPR, Departamento de Geociências, 1976.; ;6;0;526.51 G322 AJU;Offline;6.0;Apenas Físico
878;GA125;Básica;GEMAEL, Camil. Determinação da gravidade em Geodésia. Curitiba, PR: UFPR, 1985.; ;5;0;526.71 G322;Offline;5.0;Apenas Físico
879;GA125;Básica;GEMAEL, Camil. Introdução ao ajustamento de observações: aplicação geodésicas. Curitiba, PR: Ed. UFPR, 1994.; ;3;1;526.51 G322 2.ed.;Offline;4.0;Apenas Físico
880;GA125;Básica;"TORGE, Wolfgang. Geodesy. 4th ed. Berlin; Boston, Massachusetts: De Gruyter, c2012."; ;6;3;526.1 T682;Offline;9.0;Apenas Físico
881;GA125;Complementar;FAGGION, Pedro Luis. Levantamentos Geodésicos. Notas de Aula. 2022. Disponível em : https://cartografica.ufpr.br/wp-content/uploads/2022/06/Levantamentos-Geodésicos-I_2022-1.pdf. Acesso em 2023.; ; ; ; ;Online;0.0;Apenas Online
882;GA125;Complementar;GEMAEL, Camil. Ajustamento: variaçao de coordenadas. Curitiba, PR: UFPR, Departamento de Geociências, 1976.; ;6;0;526.51 G322 AJU;Offline;6.0;Apenas Físico
883;GA125;Complementar;GEMAEL, Camil. Elipse e elipsóide dos erros. Curitiba, PR: UFPR, Departamento de Geociências, 1974. 33f., il., formulas. Bibliografia: f.33.; ;12;0;526.51 G322 2.ed.;Offline;12.0;Apenas Físico
884;GA125;Complementar;IBGE. Ajustamento da rede planimetrica do sistema geodesico brasileiro: relatorio. Rio de Janeiro. 1996. Disponível em: https://geoftp.ibge.gov.br/informacoes_sobre_posicionamento_geodesico/rede_planialtimetrica/relatorio/rel_sad69.pdf. Acesso em 2023.; ; ; ; ;Online;0.0;Apenas Online
885;GA125;Complementar;IBGE. Rede Planimetrica. Rio de Janeiro. 2006. Disponível em: https://www.ibge.gov.br/geociencias/informacoes-sobre-posicionamento-geodesico/rede-geodesica/16284-rede-planialtimetrica.html?=&t=sobre. Acesso em 2023.; ; ; ; ;Online;0.0;Apenas Online
886;GA125;Complementar;IBGE. Ajustamento da rede planimetrica Brasileira em SIRGAS2000: relatorio. Rio de Janeiro. 1996. Disponível em: https://geoftp.ibge.gov.br/informacoes_sobre_posicionamento_geodesico/rede_planialtimetrica/relatorio/rel_sirgas2000.pdf. Acesso em 2023.; ; ; ; ;Online;0.0;Apenas Online
887;GA125;Complementar;IBGE. Rede Gravimétrica. Rio de Janeiro. 2015. Disponível em: https://www.ibge.gov.br/geociencias/informacoes-sobre-posicionamento-geodesico/rede-geodesica/16286-rede-gravimetrica.html?=&t=sobre. Acesso em 2023.; ; ; ; ;Online;0.0;Apenas Online
888;GA125;Complementar;IBGE. Modelo hgeoHNOR2020 para conversão de altitudes geométricas em altitudes normais. Rio de Janeiro. 2021. Disponível em: https://biblioteca.ibge.gov.br/visualizacao/livros/liv101841.pdf. Acesso em 2023.; ; ; ; ;Online;0.0;Apenas Online
889;GA126;Básica;MARTINELLI, M. Curso de Cartografia Temática. São Paulo, 1991.;-;8;0;526 M385;Offline;8.0;Apenas Físico
890;GA126;Básica;MARTINELLI, Marcello. Cartografia temática: caderno de mapas. São Paulo: EDUSP, 2003. 160p., il. (Academica, n.47). Bibliografia: p. [157]-160. ISBN 8531407338 (broch.).; ;4;0;526.014 M385c;Offline;4.0;Apenas Físico
891;GA126;Básica;"SLOCUM, T.A.; MACMASTER, R.B.; KESSLER, F.C.; HOWARD, H.H. Thematic Cartography and Geovisualization. Prentice Hall, 2009. 3ª ed."; ;2;0;526 T383 3.ed.;Offline;2.0;Apenas Físico
892;GA126;Complementar;BERTIN, Jacques. A neográfica e o tratamento gráfico da informação. Curitiba: Universidade Federal do Paraná, 1986. 273p., il; ;3;13;001.4226 B544;Offline;16.0;Apenas Físico
893;GA126;Complementar;DENT, B.D. Principles of Thematic Map Design. 5ª ed. McGraw-Hill, 1999.; ;1;0;526 D414;Offline;1.0;Apenas Físico
894;GA126;Complementar;SLOCUM, T.A. Thematic Cartography and Visualization. Prentice Hall, 1999.; ;1;0;526 S634;Offline;1.0;Apenas Físico
895;GA126;Complementar;KRAAK, M. J. e ORMELING, F. Cartography: visualization of spatial data. Essex: Longman, 1996.; ;1;0;526 K89;Offline;1.0;Apenas Físico
896;GA126;Complementar;MACEACHREN, A.M. Some truth with Maps: a primer on symbolization & design. Association of American Geographers, 1994.; ;1;0;526.8 M141s;Offline;1.0;Apenas Físico
897;GA128;Básica;"BEER, F. P.; DEWOLF, J. T.; JOHNSTON JR., R. J.; et al. Estática e Mecânica dos Materiais. 1 ed. Porto Alegre, RS: McGraw-Hill, 2013. 727p. Grupo A, 2013. E-book. ISBN 9788580551655. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788580551655/. Acesso em: 01 ago. 2023."; ; ; ; ;Online;0.0;Apenas Online
898;GA128;Básica;"BEER, F. P.; JOHNSTON, E. R.; MAZUREK, D. F.; PERTENCE, A. E. M.; PETTER, C. Á. L. Mecânica vetorial para engenheiros: estática. 11 ed. São Paulo, SP: McGraw-Hill, 2019. 646p. Grupo A, 2019. E-book. ISBN 9788580556209. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788580556209/. Acesso em: 01 ago. 2023."; ; ; ; ;Online;0.0;Apenas Online
899;GA128;Básica;HIBBELER, R. C. Estática: mecânica para engenharia. 12 ed. São Paulo, SP: Pearson Prentice-Hall, 2011. 512p. ISBN 9788576058151.; ;45;23;531.12 H624e 12.ed.;Offline;68.0;Apenas Físico
900;GA128;Básica;"MERIAM, J L.; KRAIGE, L G.; BOLTON, J N. Mecânica para Engenharia: Estática. 9 ed. Rio de Janeiro, RJ: LTC, 2022. 392p. Grupo GEN, 2022. E-book. ISBN 9788521638070. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788521638070/. Acesso em: 01 ago. 2023."; ; ; ; ;Online;0.0;Apenas Online
901;GA128;Complementar;BEER, F. P. Mechanics for engineers. 2. ed. New York City, New York: McGraw-Hill, 1962. 2v. ISBN-13:  978-0070043039; ;v.1 - 5,  v.2 - 5;0;531 B415;Offline;5.0;Apenas Físico
902;GA128;Complementar;DURAN, J. A. R. Mecânica Geral: volume único. Rio de Janeiro, RJ: Fundação Cecierj, 2019. Disponível em: https://canal.cecierj.edu.br/recurso/17203. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
903;GA128;Complementar;MELCONIAN, S. Mecânica Técnica e Resistência dos Materiais. 20 ed. revisada. São Paulo, SP: Editora Saraiva, 2018. 377p. E-book. ISBN 9788536528564. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788536528564/. Acesso em: 01 ago. 2023.; ; ; ; ;Online;0.0;Apenas Online
904;GA128;Complementar;"PLESHA, M. E.; GRAY, G. L.; COSTANZO, F. Mecânica para engenharia. 1 ed. Porto Alegre, RS: BOOKMAN, 2014. 605p. Grupo A, 2014. E-book. ISBN 9788565837309. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788565837309/. Acesso em: 01 ago. 2023."; ; ; ; ;Online;0.0;Apenas Online
905;GA128;Complementar;RUIZ, C. C. P. Fundamentos de Mecânica para Engenharia - Estática. 1 ed. Rio de Janeiro, RJ: LTC, 2017. 316p. Grupo GEN, 2017. E-book. ISBN 9788521634027. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788521634027/. Acesso em: 01 ago. 2023.; ; ; ; ;Online;0.0;Apenas Online
906;GA128;Complementar;"SOUZA, B. A. W K.; PETER, E. A.; THOMAS, M. Estática. Porto Alegre, RS: SAGAH, 2018. Grupo A, 2018. E-book. ISBN 9788595023802. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788595023802/. Acesso em: 01 ago. 2023."; ; ; ; ;Online;0.0;Apenas Online
907;GA129;Básica;"GREWAL, Mohinder S; ANDREWS, Angus P; WEILL, Lawrence Randolph. Global positioning systems, inertial navigation, and integration. New York City, New York: John Wiley & Sons, c2001. Ebook. ISBN 0471200719 (electronic bk.). Disponível em: http://dx.doi.org/10.1002/0471200719. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
908;GA129;Básica;"SEEBER, Günter. Satellite geodesy. 2nd completely rev. and extended ed Berlin; New York City, New York: Walter de Gruyter, 2003. xix, 589 p., il. Inclui bibliografia e índice. ISBN 3110175495 (enc.)."; ;5;0;526.72 S451s 2.ed.;Offline;5.0;Apenas Físico
909;GA129;Básica;HOFMANN-WELLENHOF, Bernhard. GNSS -- Global Navigation Satellite Systems: GPS, GLONASS, Galileo, and more. Viena, Austria: Springer, 2008. Ebook. ISBN 9783211730171. Disponível em: http://dx.doi.org/10.1007/978-3-211-73017-1. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
910;GA129;Complementar;GARNES, Silvio Jacks dos Anjos. Resolução das ambiguidades GPS para linhas de base curta: análise dos algoritmos de otimização. 2001. 204 f. Tese (doutorado) - Universidade Federal do Paraná. Disponível em: http://hdl.handle.net/1884/41166. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
911;GA129;Complementar;IBGE. Especificações e Normas para Levantamentos Geodésicos Associados ao Sistema Geodésico Brasileiro. Diretoria de Geociências, Coordenação de Geodésia, 2017. Disponível em: https: //geoftp.ibge.gov.br/metodos_e_outros_documentos_de_referencia/normas. Acesso 31/07/2023.; ; ; ; ;Online;0.0;Apenas Online
912;GA129;Complementar;IBGE. Padronização de Marcos Geodésicos. Diretoria de Geociências, Coordenação de Geodésia, 2008. Disponível em: https: //geoftp.ibge.gov.br/metodos_e_outros_documentos_de_referencia/normas. Acesso 31/07/2023.; ; ; ; ;Online;0.0;Apenas Online
913;GA129;Complementar;IBGE. Instruções para homologação de estações geodésicas estabelecidas por outras instituições. Diretoria de Geociências, Coordenação de Geodésia, 2022. Disponível em: https: //geoftp.ibge.gov.br/metodos_e_outros_documentos_de_referencia/normas. Acesso 31/07/2023.; ; ; ; ;Online;0.0;Apenas Online
914;GA129;Complementar;KRUEGER, Cláudia Pereira. Investigações sobre aplicações de alta precisão do GPS no âmbito marinho. 1996. 267p. Tese (doutorado) - Universidade Federal do Paraná. Disponível em: http://hdl.handle.net/1884/44184. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
915;GA129;Complementar;LEICK, Alfred. GPS satellite surveying. 3rd ed Hoboken, New Jersey: John Wiley & Sons, c2004. 435p., il., 25cm. ISBN 0471059307 (enc.).; ;2;0;526.640285 L526 3.ed.;Offline;2.0;Apenas Físico
916;GA129;Complementar;MANSUR, Gustavo Bento. Comportamento dos relógios dos satélites GPS: correções e análises. 2017. 69 f. Dissertação (mestrado) - Universidade Federal do Paraná, Setor de Ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa: Curitiba, 01/02/2017. Disponível em: http://hdl.handle.net/1884/47878. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
917;GA129;Complementar;MONICO, João Francisco Galera. Posicionamento pelo GNSS: descrição, fundamentos e aplicações. 2. ed São Paulo, SP: Ed. UNESP, 2008. 476 p. Inclui bibliografia e índice. ISBN 9788571397880.;-;4;3;526.982 M744p 2.ed.;Offline;7.0;Apenas Físico
918;GA129;Complementar;MOVIO HUINCA, Suelen Cristina. Análise de influências ambientais na calibração de antenas de receptores GPS. 2014. 212f. Tese (doutorado) - Universidade Federal do Paraná, Setor de Ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa: Curitiba, 31/07/2014. Disponível em: http://hdl.handle.net/1884/36856. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
919;GA129;Complementar;OLIVEIRA JUNIOR, Paulo Sérgio de. Definition and implementation of a new service for precise GNSS positioning . 2017. 201 p. Tese (doutorado) - Universidade Estadual Paulista , Faculdade de Ciências e Tecnologia, Programa de Pós-Graduação em Ciências Cartográficas. Defesa: Presidente Prudente, 05/09/2017.;T/OI 00082A SiBi/Memoria; ; ; ;Offline;0.0;Apenas Físico
920;GA129;Complementar;SANZ SUBIRANA, Jaume., JUAN ZORNOZA, José Miguel, HERNÁNDEZ-PAJARES, Manuel. GNSS Data Processing, Vol. I: Fundamentals and Algorithms (ESA TM-23/1, May 2013) , ESA Communications, AG Noordwijk, the Netherlands, 2013. ISBN 978-92-9221-886-7 (two volumes plus CD). Disponível em: http:///gage.upc.edu/en/learning-materials/library/gnss-books/gnss-data-processing-book. Acesso 31/07/2023.; ; ; ; ;Online;0.0;Apenas Online
921;GA129;Complementar;SANZ SUBIRANA, Jaume., JUAN ZORNOZA, José Miguel, HERNÁNDEZ-PAJARES, Manuel. GNSS Data Processing, Vol. II: Laboratory Exercises (ESA TM-23/2, May 2013), ESA Communications, AG Noordwijk, the Netherlands, 2013. ISBN 978-92-9221-886-7 (two volumes plus CD) Disponível em: https:///server.gage.upc.edu/TEACHING_MATERIAL/GNSS_Book/ESA_GNSS-Book_TM-23_Vol_II.pdf. Acesso 31/07/2023.; ; ; ; ;Online;0.0;Apenas Online
922;GA129;Complementar;SEJAS, Mauricio Ihlenfeldt. Modelagem ionosférica local em redes GPS para o posicionamento absoluto de estações de uma frequência. 2009. xiv, 173f. Tese (doutorado) - Universidade Federal do Paraná, Programa de Pós-Graduação em Meio Ambiente e Desenvolvimento. Defesa: Curitiba, 25/08/2009. Disponível em: http://hdl.handle.net/1884/21996. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
